id_municipio,sigla_uf,ano,quantidade_matricula
2700409,AL,2017,6412
2709152,AL,2017,6373
1303205,AM,2017,2170
1300839,AM,2017,2058
1302207,AM,2017,1679
1302553,AM,2017,3203
1302306,AM,2017,4573
1300300,AM,2017,5927
1301902,AM,2017,13482
1303007,AM,2017,2669
1300144,AM,2017,1404
1200013,AC,2017,1466
3203502,ES,2017,1801
3204054,ES,2017,1990
3201605,ES,2017,3465
3204104,ES,2017,2996
3203908,ES,2017,5397
2300507,CE,2017,1567
2304277,CE,2017,829
2307502,CE,2017,3841
2303956,CE,2017,2868
2302107,CE,2017,4085
2300705,CE,2017,1988
2305233,CE,2017,9191
2300200,CE,2017,8619
2312403,CE,2017,7543
2308708,CE,2017,7202
2301406,CE,2017,1901
2312601,CE,2017,1623
2304301,CE,2017,2527
2302305,CE,2017,3676
2308104,CE,2017,5775
2304202,CE,2017,11748
2301950,CE,2017,2965
2313203,CE,2017,3765
2313104,CE,2017,2923
2309003,CE,2017,1891
2310100,CE,2017,1342
5213772,GO,2017,354
5200209,GO,2017,109
5211404,GO,2017,352
5214804,GO,2017,0
5221304,GO,2017,209
5219456,GO,2017,190
5200050,GO,2017,1626
5201801,GO,2017,837
5206701,GO,2017,308
5219308,GO,2017,1993
5202155,GO,2017,559
5211305,GO,2017,434
5204656,GO,2017,425
5208301,GO,2017,502
5204607,GO,2017,332
5216403,GO,2017,984
2911600,BA,2017,3095
2902302,BA,2017,1090
2906303,BA,2017,4597
2922052,BA,2017,2199
2910727,BA,2017,14299
2908903,BA,2017,2548
2931053,BA,2017,2611
2908200,BA,2017,2223
2930402,BA,2017,2299
2912103,BA,2017,1736
2915106,BA,2017,1800
2909406,BA,2017,2364
2926202,BA,2017,3605
2908408,BA,2017,5809
2918605,BA,2017,798
2906709,BA,2017,4544
2923506,BA,2017,1469
2901809,BA,2017,1498
2902609,BA,2017,3185
2909000,BA,2017,1056
2907806,BA,2017,3516
2923100,BA,2017,3761
2915809,BA,2017,3495
2913101,BA,2017,2487
2929750,BA,2017,1501
2902252,BA,2017,1598
2909109,BA,2017,2176
2923209,BA,2017,3268
5300108,DF,2017,0
2705507,AL,2017,4896
2706901,AL,2017,4329
2705002,AL,2017,3765
2706604,AL,2017,1079
2709202,AL,2017,3872
1300029,AM,2017,2824
1303601,AM,2017,1381
1300607,AM,2017,7512
1301209,AM,2017,10283
1200104,AC,2017,2170
3203346,ES,2017,1906
3202405,ES,2017,13560
3201308,ES,2017,27200
3200201,ES,2017,835
3202900,ES,2017,592
2310902,CE,2017,1754
2312700,CE,2017,2684
2311009,CE,2017,1769
2310308,CE,2017,4486
2310803,CE,2017,2543
2311264,CE,2017,2570
5207808,GO,2017,435
5204904,GO,2017,2399
5214507,GO,2017,2613
5212105,GO,2017,705
5211503,GO,2017,7292
5218052,GO,2017,309
5204102,GO,2017,741
5214101,GO,2017,289
5218607,GO,2017,493
5213855,GO,2017,209
5214838,GO,2017,1270
5215801,GO,2017,78
5205513,GO,2017,2873
5200852,GO,2017,358
5215702,GO,2017,1694
5220504,GO,2017,694
5217203,GO,2017,630
5201454,GO,2017,463
5214879,GO,2017,254
5204250,GO,2017,731
2924207,BA,2017,2336
2901304,BA,2017,2349
2933505,BA,2017,3682
2924801,BA,2017,2523
2902401,BA,2017,2050
2933406,BA,2017,1168
2928703,BA,2017,7433
2931004,BA,2017,2814
2929057,BA,2017,2083
2903409,BA,2017,3762
2904803,BA,2017,981
2925105,BA,2017,7215
2922102,BA,2017,2576
2919207,BA,2017,18171
2921609,BA,2017,1402
2930303,BA,2017,2173
2931301,BA,2017,2367
2904753,BA,2017,3699
2902054,BA,2017,1860
2905206,BA,2017,5516
2931350,BA,2017,17896
2930766,BA,2017,1729
2917102,BA,2017,2453
2933257,BA,2017,1052
2919306,BA,2017,1576
1600402,AP,2017,1456
1600808,AP,2017,1896
2708006,AL,2017,5353
1300508,AM,2017,5920
1301704,AM,2017,6399
1302504,AM,2017,11869
3204203,ES,2017,2375
3202652,ES,2017,1131
3202009,ES,2017,588
3200805,ES,2017,2549
3205036,ES,2017,2032
3200706,ES,2017,1446
3205010,ES,2017,3263
2303006,CE,2017,2609
2304004,CE,2017,2956
2305209,CE,2017,2506
2314003,CE,2017,4439
2301703,CE,2017,2920
2303105,CE,2017,2278
2302800,CE,2017,9552
2304954,CE,2017,3435
2306207,CE,2017,928
2308807,CE,2017,1254
2309458,CE,2017,3555
2309201,CE,2017,2029
2313302,CE,2017,7060
2305308,CE,2017,3209
2300754,CE,2017,6824
2302206,CE,2017,7266
2305803,CE,2017,4847
5208400,GO,2017,955
5210562,GO,2017,384
5213707,GO,2017,780
5212907,GO,2017,69
5203104,GO,2017,289
5202502,GO,2017,593
5215603,GO,2017,4456
5200902,GO,2017,109
5210158,GO,2017,188
5219357,GO,2017,173
5221809,GO,2017,170
5218391,GO,2017,42
5211206,GO,2017,1590
5205497,GO,2017,8556
5218003,GO,2017,3085
5221452,GO,2017,245
5216304,GO,2017,621
5200308,GO,2017,2398
5213905,GO,2017,234
5205000,GO,2017,504
2902906,BA,2017,5815
2933455,BA,2017,1953
2925907,BA,2017,4608
2932200,BA,2017,2737
2931400,BA,2017,1078
2921203,BA,2017,3113
2921005,BA,2017,7329
2907004,BA,2017,1556
2930808,BA,2017,2624
2911808,BA,2017,3108
2906808,BA,2017,6097
2908309,BA,2017,1288
2916856,BA,2017,2149
2908804,BA,2017,735
2915502,BA,2017,2405
2931905,BA,2017,7281
2924603,BA,2017,3034
2902005,BA,2017,1925
2919405,BA,2017,1424
2914653,BA,2017,4793
2900900,BA,2017,783
2911857,BA,2017,1721
2919504,BA,2017,5235
2910776,BA,2017,748
2907905,BA,2017,2600
2922904,BA,2017,4273
2906006,BA,2017,9818
2924652,BA,2017,1386
2929107,BA,2017,2577
2920452,BA,2017,2223
2922854,BA,2017,1174
2903201,BA,2017,17089
2700300,AL,2017,23183
2708402,AL,2017,6194
1304104,AM,2017,2659
1304062,AM,2017,9445
1302603,AM,2017,168953
1303569,AM,2017,4036
1200450,AC,2017,1436
3203403,ES,2017,1451
3204559,ES,2017,2238
3201704,ES,2017,1423
3201803,ES,2017,206
3204302,ES,2017,1637
2301851,CE,2017,2731
2301802,CE,2017,793
2306504,CE,2017,2486
2311306,CE,2017,9278
2312007,CE,2017,4242
2308906,CE,2017,3127
2313757,CE,2017,2685
2303709,CE,2017,38469
2308351,CE,2017,1559
5220207,GO,2017,1647
5206800,GO,2017,204
5219605,GO,2017,264
5204953,GO,2017,320
5200605,GO,2017,629
5221858,GO,2017,16540
5201405,GO,2017,30577
5203559,GO,2017,632
5220264,GO,2017,562
5201108,GO,2017,25839
5209291,GO,2017,141
5214408,GO,2017,377
5221601,GO,2017,1709
5213004,GO,2017,802
5205471,GO,2017,1639
2917607,BA,2017,6675
2919900,BA,2017,1235
2910404,BA,2017,3501
2927002,BA,2017,5521
2916708,BA,2017,953
2926608,BA,2017,7284
2932408,BA,2017,1564
2907301,BA,2017,3334
2911659,BA,2017,1039
2916005,BA,2017,2474
2913804,BA,2017,1981
2925501,BA,2017,4846
2909307,BA,2017,5116
2910909,BA,2017,926
2932309,BA,2017,2173
2924058,BA,2017,1749
2906907,BA,2017,3438
2921302,BA,2017,1711
1600238,AP,2017,1151
2705101,AL,2017,3494
2706307,AL,2017,7098
2709103,AL,2017,3305
1302702,AM,2017,6682
1303502,AM,2017,2728
1200054,AC,2017,1089
3203601,ES,2017,530
3202553,ES,2017,972
3203700,ES,2017,1934
3203205,ES,2017,15803
3201100,ES,2017,608
2300150,CE,2017,1917
2308302,CE,2017,3088
2307007,CE,2017,3302
2311900,CE,2017,2444
2308203,CE,2017,2107
2304608,CE,2017,1300
2305704,CE,2017,1478
2308609,CE,2017,1871
5221007,GO,2017,326
5213806,GO,2017,2317
5203807,GO,2017,554
5208707,GO,2017,66856
5212600,GO,2017,155
5200555,GO,2017,639
5220280,GO,2017,120
5203302,GO,2017,1382
5219100,GO,2017,434
2922300,BA,2017,2779
2906105,BA,2017,1645
2924504,BA,2017,1922
2918100,BA,2017,5995
2909505,BA,2017,914
2907202,BA,2017,10061
2927705,BA,2017,4883
2918555,BA,2017,871
2911204,BA,2017,3453
2918456,BA,2017,1615
2930154,BA,2017,5637
2927804,BA,2017,806
2914109,BA,2017,1247
2904852,BA,2017,2874
2903805,BA,2017,3389
2911402,BA,2017,2155
2915908,BA,2017,1101
2915403,BA,2017,1264
2931103,BA,2017,686
2928950,BA,2017,1000
2925253,BA,2017,2595
2907509,BA,2017,4479
2923001,BA,2017,6548
2905800,BA,2017,5898
2925758,BA,2017,4697
2917805,BA,2017,3349
2907400,BA,2017,530
2917300,BA,2017,4001
2918902,BA,2017,564
2921054,BA,2017,1774
2931707,BA,2017,1474
2900603,BA,2017,646
1600204,AP,2017,1012
2709301,AL,2017,8727
2702355,AL,2017,4153
2707800,AL,2017,1547
2708709,AL,2017,1511
2706406,AL,2017,3614
2706802,AL,2017,2698
2701357,AL,2017,1112
1301100,AM,2017,5150
1303957,AM,2017,1053
1200351,AC,2017,4771
3203130,ES,2017,1617
3204500,ES,2017,811
3202207,ES,2017,2093
3201159,ES,2017,1039
3202108,ES,2017,1376
3200508,ES,2017,790
2313708,CE,2017,905
2303907,CE,2017,1909
2302404,CE,2017,7087
2305100,CE,2017,877
2307809,CE,2017,4759
2314102,CE,2017,9351
2311108,CE,2017,2331
5219738,GO,2017,458
5200134,GO,2017,1381
5205307,GO,2017,1048
5215231,GO,2017,7255
5208608,GO,2017,4194
5207402,GO,2017,691
5220454,GO,2017,15521
5214606,GO,2017,2895
5212956,GO,2017,303
2912400,BA,2017,2132
2904407,BA,2017,1289
2919157,BA,2017,3926
2932903,BA,2017,9739
2911501,BA,2017,941
2927200,BA,2017,4040
2930774,BA,2017,2857
2919603,BA,2017,2254
2912202,BA,2017,3405
2927903,BA,2017,1081
2908002,BA,2017,2478
2918407,BA,2017,22880
2904308,BA,2017,2227
2910750,BA,2017,2487
2931202,BA,2017,2498
2928109,BA,2017,5340
2916807,BA,2017,2990
2903904,BA,2017,9867
2929701,BA,2017,2633
2919058,BA,2017,1135
2922201,BA,2017,929
2913002,BA,2017,1832
2911253,BA,2017,571
2908507,BA,2017,2897
2921906,BA,2017,1879
2917334,BA,2017,1539
1600535,AP,2017,2475
1600709,AP,2017,1420
2701308,AL,2017,3556
2704401,AL,2017,2700
2708956,AL,2017,2745
2700102,AL,2017,3621
2705705,AL,2017,2993
1303908,AM,2017,5225
3202256,ES,2017,330
3203106,ES,2017,843
2302503,CE,2017,5106
2311504,CE,2017,2371
2307650,CE,2017,29072
2306108,CE,2017,3793
2306405,CE,2017,17639
2301208,CE,2017,3513
2310258,CE,2017,4106
2310001,CE,2017,1148
2302602,CE,2017,8304
2307635,CE,2017,2456
5200803,GO,2017,934
5222302,GO,2017,458
5217401,GO,2017,1120
5204201,GO,2017,66
5204409,GO,2017,1004
5205059,GO,2017,283
5202601,GO,2017,166
5200258,GO,2017,15060
5211800,GO,2017,2937
5203609,GO,2017,211
5208905,GO,2017,784
2901403,BA,2017,2141
2920601,BA,2017,4976
2927101,BA,2017,1499
2907608,BA,2017,2213
2900504,BA,2017,1299
2902104,BA,2017,9177
2929800,BA,2017,1586
2918357,BA,2017,3740
2909802,BA,2017,5762
2910107,BA,2017,1648
2911709,BA,2017,8982
2910008,BA,2017,1694
2916104,BA,2017,2846
2906824,BA,2017,2064
2930006,BA,2017,1229
2908101,BA,2017,3064
2923357,BA,2017,2841
2923407,BA,2017,2876
2707206,AL,2017,2599
2700706,AL,2017,2187
2706000,AL,2017,2004
2705804,AL,2017,1615
2701001,AL,2017,3396
2703908,AL,2017,883
2707107,AL,2017,4070
1302900,AM,2017,9969
1301407,AM,2017,4271
1302108,AM,2017,1520
1301951,AM,2017,1880
3204351,ES,2017,2415
3200102,ES,2017,2425
3203320,ES,2017,4890
3203304,ES,2017,1193
2305654,CE,2017,1682
2306009,CE,2017,1514
2310951,CE,2017,1371
2309300,CE,2017,3628
2311603,CE,2017,3861
2313955,CE,2017,2144
5220702,GO,2017,135
5217708,GO,2017,1237
5216452,GO,2017,286
5209101,GO,2017,2328
5202809,GO,2017,267
5215900,GO,2017,229
5207907,GO,2017,1260
5207501,GO,2017,324
2917706,BA,2017,3416
2905503,BA,2017,2020
2920007,BA,2017,1654
2933059,BA,2017,1818
2906600,BA,2017,1890
2932804,BA,2017,2400
2905909,BA,2017,4604
2918753,BA,2017,1694
2901700,BA,2017,1679
2916906,BA,2017,1176
2921401,BA,2017,2594
2913309,BA,2017,705
2921450,BA,2017,1420
2909604,BA,2017,3269
2930501,BA,2017,9142
2926400,BA,2017,4240
2924702,BA,2017,1246
1600303,AP,2017,24084
2709400,AL,2017,3708
2700805,AL,2017,746
2700201,AL,2017,2446
2706109,AL,2017,2222
1303304,AM,2017,2001
1304302,AM,2017,2272
2313005,CE,2017,1954
2305357,CE,2017,2934
2312205,CE,2017,5476
2304707,CE,2017,8308
2302909,CE,2017,2348
2310407,CE,2017,1687
2313609,CE,2017,4842
2310852,CE,2017,2870
2304400,CE,2017,150986
2306553,CE,2017,5858
5207253,GO,2017,635
5222203,GO,2017,796
5205406,GO,2017,584
5209200,GO,2017,968
5209705,GO,2017,1998
5212808,GO,2017,558
5212303,GO,2017,718
5203939,GO,2017,189
5220009,GO,2017,1028
5207535,GO,2017,590
5206206,GO,2017,6989
2932507,BA,2017,3157
2930600,BA,2017,1455
2928604,BA,2017,6259
2929602,BA,2017,2131
2916609,BA,2017,1259
2903508,BA,2017,2628
2928406,BA,2017,3746
2900108,BA,2017,853
2913408,BA,2017,1796
2925204,BA,2017,4101
2904902,BA,2017,3193
2902708,BA,2017,9957
2930758,BA,2017,2535
2924405,BA,2017,6546
2929206,BA,2017,5596
2920304,BA,2017,1067
2918704,BA,2017,462
2703759,AL,2017,1707
2702405,AL,2017,7369
1300060,AM,2017,1831
1300409,AM,2017,1789
1200427,AC,2017,1923
1200401,AC,2017,9199
3200607,ES,2017,10337
3203007,ES,2017,3209
3200409,ES,2017,3828
3202702,ES,2017,925
2304103,CE,2017,8384
2305266,CE,2017,1963
2309805,CE,2017,1423
2304285,CE,2017,8976
2313351,CE,2017,2775
2306900,CE,2017,4527
2301307,CE,2017,3696
5220405,GO,2017,1929
5216007,GO,2017,188
5206602,GO,2017,0
5219753,GO,2017,8345
5222054,GO,2017,930
5214861,GO,2017,227
5219001,GO,2017,416
5208152,GO,2017,539
5212006,GO,2017,176
5213400,GO,2017,63
5215306,GO,2017,1239
5221700,GO,2017,758
5206503,GO,2017,140
2923050,BA,2017,1676
2905701,BA,2017,27150
2907103,BA,2017,5037
2926707,BA,2017,1219
2901957,BA,2017,1189
2921104,BA,2017,3382
2929909,BA,2017,5878
2911105,BA,2017,3543
2933158,BA,2017,2029
2924306,BA,2017,3069
2919959,BA,2017,1051
2912301,BA,2017,2020
2919702,BA,2017,2556
2709004,AL,2017,823
2703700,AL,2017,963
2701704,AL,2017,2913
2702553,AL,2017,2217
2301901,CE,2017,7200
2303303,CE,2017,2030
2308401,CE,2017,4826
2307601,CE,2017,5475
2304350,CE,2017,2695
2311801,CE,2017,8880
2306306,CE,2017,6622
5200100,GO,2017,933
5203575,GO,2017,271
5213103,GO,2017,4632
5221908,GO,2017,234
5209457,GO,2017,116
5208509,GO,2017,184
5210604,GO,2017,265
5200829,GO,2017,321
5207105,GO,2017,43
5201603,GO,2017,159
5208806,GO,2017,4486
5204508,GO,2017,6505
5210208,GO,2017,759
2925709,BA,2017,1832
2915353,BA,2017,2223
2912608,BA,2017,582
2910503,BA,2017,5196
2928059,BA,2017,2062
2929354,BA,2017,972
2922755,BA,2017,909
2910057,BA,2017,8966
2902807,BA,2017,3532
2915601,BA,2017,8341
2922250,BA,2017,2249
2914307,BA,2017,1775
2926657,BA,2017,1721
2914208,BA,2017,938
2707602,AL,2017,1917
2708501,AL,2017,5333
2706703,AL,2017,6054
2707503,AL,2017,2531
1304260,AM,2017,2372
1301506,AM,2017,2398
1200203,AC,2017,6503
3200300,ES,2017,1309
3204252,ES,2017,625
3205200,ES,2017,35516
2312106,CE,2017,2688
2300309,CE,2017,5882
5205109,GO,2017,4373
5211909,GO,2017,5929
5212501,GO,2017,15701
5217302,GO,2017,1733
5204706,GO,2017,821
5203500,GO,2017,2411
2925006,BA,2017,3705
2901502,BA,2017,1217
2916203,BA,2017,1357
2908705,BA,2017,2525
2917409,BA,2017,1675
2903300,BA,2017,990
2923035,BA,2017,1500
2913705,BA,2017,5001
2933208,BA,2017,4512
2928802,BA,2017,6323
2926103,BA,2017,1499
2919926,BA,2017,2125
2909703,BA,2017,2136
2701803,AL,2017,1928
2703205,AL,2017,3672
2705200,AL,2017,3018
1200385,AC,2017,1386
3204708,ES,2017,2731
3201506,ES,2017,9602
3201902,ES,2017,3738
2310506,CE,2017,5016
2303659,CE,2017,1288
2304806,CE,2017,841
2304236,CE,2017,2597
5207352,GO,2017,534
5200506,GO,2017,0
5219803,GO,2017,966
5220058,GO,2017,126
5214903,GO,2017,297
2930709,BA,2017,12165
2906204,BA,2017,3497
2918308,BA,2017,2271
2922730,BA,2017,942
2901908,BA,2017,2520
2913457,BA,2017,2580
2901155,BA,2017,2657
2907558,BA,2017,1116
2915304,BA,2017,1071
2915205,BA,2017,2498
2707404,AL,2017,1467
2703403,AL,2017,1107
1300102,AM,2017,1592
1300904,AM,2017,1681
1300631,AM,2017,4544
1200302,AC,2017,3302
1200138,AC,2017,1194
3201001,ES,2017,1300
3205150,ES,2017,1113
2304269,CE,2017,1137
2301000,CE,2017,10068
2303931,CE,2017,1863
2305001,CE,2017,6098
2309904,CE,2017,869
2304459,CE,2017,2164
2313252,CE,2017,1169
5218805,GO,2017,17355
5210802,GO,2017,353
5201306,GO,2017,874
5221080,GO,2017,306
2917904,BA,2017,1957
2920403,BA,2017,2327
2926905,BA,2017,1272
2916401,BA,2017,8180
2926004,BA,2017,6022
2925303,BA,2017,21812
2704005,AL,2017,3829
2706505,AL,2017,2682
2701605,AL,2017,3174
2706448,AL,2017,2287
1301605,AM,2017,4655
1303536,AM,2017,5949
1200435,AC,2017,1833
3200359,ES,2017,725
3203163,ES,2017,799
3202603,ES,2017,1091
2312304,CE,2017,5924
2311405,CE,2017,9988
5213053,GO,2017,223
5218706,GO,2017,359
5215504,GO,2017,360
5219712,GO,2017,352
5217609,GO,2017,12217
2901601,BA,2017,1469
2911907,BA,2017,4081
2925931,BA,2017,1257
2900355,BA,2017,2115
2928000,BA,2017,4917
1600154,AP,2017,1202
2704906,AL,2017,573
2700607,AL,2017,1452
2705408,AL,2017,1386
2708808,AL,2017,5972
2702207,AL,2017,1012
1303403,AM,2017,11998
2309607,CE,2017,8299
2309508,CE,2017,2645
2306702,CE,2017,2119
5215405,GO,2017,511
5210000,GO,2017,2732
5218904,GO,2017,1324
5201207,GO,2017,59
2917201,BA,2017,3020
2905404,BA,2017,3107
2924678,BA,2017,1349
2924900,BA,2017,1213
2928901,BA,2017,5101
2933000,BA,2017,3102
2914505,BA,2017,4020
2920809,BA,2017,1614
2903235,BA,2017,1863
2913200,BA,2017,3704
2702702,AL,2017,705
2704500,AL,2017,4716
1302405,AM,2017,6063
1303700,AM,2017,3857
1200708,AC,2017,702
3200169,ES,2017,1225
2313807,CE,2017,3109
2307304,CE,2017,22591
5211701,GO,2017,658
5210307,GO,2017,137
5204854,GO,2017,623
5214705,GO,2017,177
5203906,GO,2017,515
5203203,GO,2017,1167
2910701,BA,2017,9365
2919801,BA,2017,5860
2924009,BA,2017,12971
2905156,BA,2017,1785
2901353,BA,2017,2066
2923902,BA,2017,1326
2901106,BA,2017,2697
2927507,BA,2017,2421
2914802,BA,2017,12376
2917003,BA,2017,5686
2905008,BA,2017,2592
2700508,AL,2017,2295
2303600,CE,2017,1388
5220686,GO,2017,508
2923803,BA,2017,3796
2901007,BA,2017,2955
2931509,BA,2017,3871
2927309,BA,2017,2099
2914604,BA,2017,6704
2922508,BA,2017,2491
2921500,BA,2017,9044
2929305,BA,2017,2884
2707305,AL,2017,4379
2703502,AL,2017,1061
1300706,AM,2017,4089
1200807,AC,2017,1199
3205101,ES,2017,8207
3204906,ES,2017,12141
2303204,CE,2017,4093
2305332,CE,2017,2430
2308005,CE,2017,4821
5219506,GO,2017,193
5209150,GO,2017,426
5211602,GO,2017,18
5202353,GO,2017,228
2921708,BA,2017,4230
2902203,BA,2017,1191
2932002,BA,2017,3394
2918803,BA,2017,2952
2906873,BA,2017,3737
2905107,BA,2017,1788
2902658,BA,2017,1731
2912905,BA,2017,3024
2702009,AL,2017,1733
2708204,AL,2017,1150
2704609,AL,2017,1771
1304401,AM,2017,1813
1200336,AC,2017,2281
2304251,CE,2017,3765
2301505,CE,2017,1083
2300408,CE,2017,2071
5221551,GO,2017,710
5201702,GO,2017,1302
5216908,GO,2017,180
5210109,GO,2017,1880
2925956,BA,2017,3688
2932101,BA,2017,2737
2910206,BA,2017,369
1303106,AM,2017,4376
5200159,GO,2017,152
2919553,BA,2017,12861
2911303,BA,2017,1744
2925600,BA,2017,1712
2909901,BA,2017,5288
2920106,BA,2017,2462
2917508,BA,2017,8670
2930105,BA,2017,6234
2307700,CE,2017,11543
5210406,GO,2017,3551
5215652,GO,2017,213
5205521,GO,2017,298
5209408,GO,2017,423
5206305,GO,2017,572
2914406,BA,2017,3612
2928505,BA,2017,1283
1300086,AM,2017,1361
1301803,AM,2017,2194
2307403,CE,2017,3137
5214051,GO,2017,364
5220157,GO,2017,490
2903276,BA,2017,2348
2920908,BA,2017,2247
2901205,BA,2017,3224
2916302,BA,2017,1478
1304203,AM,2017,9413
3202306,ES,2017,2979
3204609,ES,2017,2332
2306801,CE,2017,1596
2312809,CE,2017,1149
5215256,GO,2017,327
5212709,GO,2017,622
5221403,GO,2017,6890
5206404,GO,2017,1062
5209937,GO,2017,748
2929370,BA,2017,1542
2918001,BA,2017,11085
2928208,BA,2017,3939
2309706,CE,2017,7289
5205901,GO,2017,765
2917359,BA,2017,1260
2914901,BA,2017,3676
2900801,BA,2017,4107
2703007,AL,2017,2495
5218789,GO,2017,457
5209952,GO,2017,1415
5214002,GO,2017,1499
2900306,BA,2017,2166
2906857,BA,2017,1352
2923308,BA,2017,1121
2929503,BA,2017,4660
2706208,AL,2017,924
3205176,ES,2017,1461
2305506,CE,2017,9328
2306603,CE,2017,3828
2905305,BA,2017,2910
2906402,BA,2017,1045
2926301,BA,2017,2957
2913606,BA,2017,14650
2900207,BA,2017,3252
2904506,BA,2017,1764
2708907,AL,2017,2047
1302009,AM,2017,1093
1301852,AM,2017,9234
2303501,CE,2017,8630
1200179,AC,2017,1604
1200328,AC,2017,2188
3200904,ES,2017,3986
3202504,ES,2017,619
2310605,CE,2017,1386
2933604,BA,2017,8248
1200252,AC,2017,1504
3204658,ES,2017,880
5207600,GO,2017,182
2914703,BA,2017,8452
2912004,BA,2017,1304
